user_session,first_event_type,first_hour,first_dayofweek,first_price,brand_missing,category_missing,label
4daa0c87-dee5-4233-a0b0-0612713bc798,view,4,1,833.97,0,0,0
c2523ea7-fd4e-4c1e-829d-e0fc12617844,view,3,1,489.05,0,0,0
f1617fc7-9fdb-40d9-88cd-1877644f3d3f,view,2,1,128.7,0,1,0
892ce84c-b66b-4e4e-8a8c-3e4780bf6161,view,4,1,31.66,0,1,0
f533d2ad-1753-4a69-8514-25811e7888ef,view,3,1,179.67,0,0,0
77c27b0c-f758-40fa-b812-373b99c10bc3,view,4,1,64.33,1,1,0
d9eb14d0-ccfb-4787-a030-1f573b324e92,view,4,1,130.76,0,0,0
4adf7e7b-d4a0-4152-8f6c-60bd47a53c95,view,5,1,368.04,0,0,0
0b0c8f6e-39cc-4612-b8f3-962b22388423,view,4,1,126.1,0,1,0
ce169beb-9e9b-4c91-8bf5-0ffd5e06a796,view,4,1,603.49,0,0,0
04e0a605-8763-4913-99bc-067259ad8b72,view,5,1,325.88,0,1,0
8da86788-5366-4080-9430-aa711b677f79,view,3,1,33.44,0,1,0
0fba59da-0424-4023-8243-2ffa77073095,view,3,1,89.83,0,0,0
d88b63cb-9fab-4421-8cdf-7db94ecf6c50,view,4,1,643.49,0,1,0
83b905e5-5679-45ed-872e-42b6a073e2ff,view,3,1,975.57,0,0,0
d4482d52-f0bc-4ae4-a340-a4b4b86ccc61,view,6,1,62.52,0,1,0
